body_length_chars,body_length_words,subject_length_chars,subject_length_words,exclamation_count,question_mark_count,special_char_count,capital_ratio,num_urls,has_ip_url,has_html,has_form
628,85,21,4,1,0,48,0.08153846153846153,1,0,0,0
446,72,18,5,1,0,46,0.05161290322580645,2,0,0,0
1240,205,27,6,0,1,130,0.03470031545741325,1,0,0,0
8128,1040,31,5,3,0,257,0.21654411764705883,0,0,0,0
1538,251,56,7,12,0,152,0.10282131661442007,0,0,1,0
1016,154,33,5,5,0,111,0.20285714285714285,1,0,0,0
242,21,51,7,0,1,66,0.013605442176870748,1,0,0,0
817,118,36,3,0,0,42,0.04215456674473068,0,0,0,0
5494,932,22,4,0,0,172,0.03280768533623346,1,0,0,0
1618,282,38,6,0,2,84,0.030175015087507542,1,0,0,0
329,32,39,6,0,1,21,0.16260162601626016,1,1,0,0
542,101,11,2,0,2,48,0.03429602888086643,1,0,0,0
1610,273,38,7,0,2,152,0.06367495451788963,2,0,0,0
233,31,32,5,0,0,25,0.05263157894736842,1,0,0,0
1240,201,55,10,0,3,101,0.023919753086419752,2,0,0,0
556,68,19,5,0,0,54,0.036458333333333336,2,0,0,0
1132,176,56,8,12,2,56,0.054667788057190914,1,1,0,0
728,115,59,7,3,0,55,0.0799492385786802,0,0,0,0
375,71,9,2,0,2,27,0.06233766233766234,0,0,0,0
842,113,50,8,11,0,124,0.22284434490481522,4,1,0,0
1344,148,53,7,0,0,34,0.05078683834048641,0,0,0,0
724,141,73,12,0,1,71,0.07268170426065163,0,0,0,0
1042,171,42,8,0,1,124,0.03133640552995392,2,0,0,0
6931,1128,19,3,21,13,330,0.07495324413753417,1,0,0,0
1502,250,28,4,0,0,97,0.0581319399085565,2,0,0,0
1439,198,49,7,2,0,219,0.09939556749496306,2,0,0,0
803,141,23,5,0,1,50,0.02781136638452237,0,0,0,0
1839,268,44,6,0,3,295,0.03131634819532909,2,0,0,0
1455,179,33,5,0,2,304,0.027535258562793822,4,0,0,0
3545,589,24,4,1,3,268,0.0226890756302521,2,0,1,0
375,53,42,7,0,0,92,0.050239234449760764,1,0,0,0
8148,1325,65,10,0,2,361,0.027270513757000243,2,0,0,0
800,109,6,1,3,3,106,0.09665427509293681,1,0,0,0
1983,232,53,6,0,3,420,0.07069219440353461,4,0,0,0
458,74,50,8,5,0,26,0.14341846758349705,0,0,0,0
1118,174,35,5,0,0,18,0.04419410745233969,0,0,0,0
1585,265,40,8,0,8,81,0.01845018450184502,0,0,0,0
2113,313,15,3,0,1,224,0.07844058243306717,3,0,0,0
1237,193,37,6,12,1,112,0.11686274509803922,0,0,0,0
580,102,22,4,4,1,35,0.13432835820895522,0,0,0,0
4161,351,59,8,0,0,707,0.05306799336650083,0,0,0,0
2418,388,53,6,1,0,159,0.06270226537216829,0,0,0,0
1030,190,65,7,4,0,89,0.09762773722627738,0,0,1,0
440,68,18,3,0,0,14,0.05010893246187364,0,0,0,0
1073,155,16,2,0,0,46,0.06605504587155964,0,0,0,0
203,25,42,5,0,0,14,0.032520325203252036,1,0,0,0
749,91,11,2,0,2,68,0.026281208935611037,3,0,0,0
4069,613,54,8,0,1,173,0.03297769156159069,2,0,0,0
1905,310,39,5,0,3,94,0.02416452442159383,2,0,0,0
2595,294,48,6,1,0,649,0.02685325264750378,0,0,0,0
4471,499,31,6,0,1,283,0.03664223850766156,0,0,1,0
2545,283,43,5,0,0,114,0.07493240633449208,0,0,0,0
187,34,30,3,0,2,14,0.03211009174311927,0,0,0,0
17781,2570,36,5,0,0,366,0.033449320911437874,0,0,0,0
663,106,58,9,1,3,86,0.06925207756232687,1,0,0,0
16565,1913,36,5,36,14,2623,0.06896759426575111,26,0,1,0
495,71,12,2,2,1,67,0.007874015748031496,2,0,0,0
20788,2751,42,9,0,0,2036,0.08914598435024723,73,0,1,0
809,132,60,1,0,4,31,0.06321839080459771,0,0,0,0
936,127,73,12,0,1,87,0.1702970297029703,1,0,0,0
593,52,47,8,4,0,144,0.028081123244929798,3,0,0,0
3018,392,28,4,0,1,49,0.12865113226124056,0,0,0,0
2936,312,17,4,2,5,185,0.06499661475964794,2,0,0,0
378,38,39,4,0,0,38,0.07655502392344497,2,0,0,0
974,163,24,3,0,4,69,0.04904904904904905,3,0,0,0
1073,148,21,3,1,1,191,0.031050228310502283,1,0,0,0
715,90,17,4,1,1,99,0.07639836289222374,3,0,1,0
717,83,57,8,0,2,148,0.02193548387096774,2,0,0,0
808,117,8,2,15,7,81,0.11383108935128519,3,1,0,0
14720,2225,52,7,1,0,1085,0.09896432681242807,0,0,0,0
810,81,29,4,5,1,170,0.1261904761904762,2,0,0,0
2647,441,27,5,0,0,130,0.06803738317757009,0,0,0,0
103,6,53,11,0,0,23,0.050955414012738856,1,0,0,0
1173,163,12,2,2,2,55,0.02866779089376054,2,0,0,0
120,24,23,5,0,0,11,0.05555555555555555,0,0,0,0
374,62,43,7,1,0,13,0.08851674641148326,0,0,0,0
1856,318,27,4,0,2,202,0.027070063694267517,0,0,1,0
374,51,28,5,0,1,29,0.0967741935483871,1,0,0,0
778,119,22,4,0,0,90,0.062421972534332085,3,0,0,0
160,7,51,8,0,0,38,0.08490566037735849,2,0,0,0
1165,168,44,7,0,1,75,0.03553719008264463,1,0,1,0
7197,942,43,5,12,2,578,0.0701560557933987,15,0,0,0
876,118,62,12,0,0,59,0.03514376996805112,3,0,0,0
1963,325,42,7,3,5,101,0.0259222333000997,0,0,0,0
671,109,18,4,2,0,37,0.05217391304347826,1,0,0,0
989,156,23,4,0,0,48,0.059230009871668314,0,0,0,0
189,19,32,7,0,0,21,0.07207207207207207,1,0,0,0
838,153,73,12,0,0,100,0.017543859649122806,0,0,0,0
407,59,50,6,1,0,45,0.043668122270742356,0,0,0,0
3115,501,38,7,3,1,172,0.02219403931515536,3,0,0,0
10597,1059,41,6,124,2,2163,0.04915875552213554,119,0,0,0
469,44,25,2,0,1,130,0.022222222222222223,2,0,0,0
496,58,99,7,5,0,66,0.020134228187919462,2,0,0,0
230,25,66,1,0,4,69,0.1750841750841751,1,0,0,0
2222,400,40,6,1,1,147,0.0552364118426867,0,0,1,0
1259,185,45,4,0,0,40,0.038314176245210725,0,0,0,0
217,27,45,8,0,0,15,0.057034220532319393,1,0,0,0
676,71,44,7,1,5,100,0.0638002773925104,5,0,0,0
333,58,33,4,0,0,9,0.08991825613079019,0,0,0,0
883,134,45,6,0,0,85,0.031216361679224973,1,0,0,0
1048,81,38,6,8,1,163,0.04323827046918123,8,0,0,0
506,54,28,5,0,1,55,0.024299065420560748,2,0,0,0
1097,177,54,7,0,0,76,0.06944444444444445,0,0,0,0
564,85,15,2,1,0,88,0.05862068965517241,1,0,0,0
653,99,41,6,0,0,19,0.04460431654676259,0,0,0,0
829,128,75,9,0,0,43,0.07734806629834254,0,0,0,0
2361,353,27,4,1,0,168,0.08036835496023441,0,0,0,0
35343,5643,43,7,4,10,1386,0.02710034758527143,1,0,0,0
302,46,46,5,0,0,21,0.03151862464183381,0,0,0,0
651,105,43,9,0,0,18,0.08057553956834532,0,0,0,0
5518,819,53,8,0,1,279,0.026740847092605886,1,0,0,0
93,14,27,3,0,0,5,0.1487603305785124,0,0,0,0
343,67,27,5,0,1,10,0.0862533692722372,0,0,0,0
547,72,25,3,0,3,58,0.03315881326352531,2,0,0,0
1299,195,27,6,8,0,168,0.033157498116051246,2,0,0,0
59,6,58,1,0,4,11,0.2033898305084746,0,0,0,0
1321,195,45,7,0,1,216,0.0753474762253109,1,0,0,0
361,33,28,4,0,0,85,0.010256410256410256,3,0,0,0
155,7,23,4,0,0,35,0.0670391061452514,2,0,0,0
1051,155,16,2,0,0,47,0.06554307116104868,0,0,0,0
1215,177,45,6,1,1,37,0.047581284694686754,0,0,0,0
4350,677,24,4,5,2,417,0.0144,0,0,1,0
7852,1241,53,9,1,1,274,0.02719453579559828,4,0,0,0
3289,475,26,5,1,3,257,0.06544028950542823,1,0,0,0
239,46,30,3,0,4,18,0.02962962962962963,0,0,0,0
4374,583,20,4,0,0,521,0.040728100113765646,1,0,0,0
87972,14952,39,5,0,1,3626,0.019156478662000636,0,0,0,0
686,104,42,10,0,1,107,0.03429355281207133,1,0,0,0
1939,41,39,4,0,0,78,0.3178372915613946,0,0,0,0
235,28,37,8,0,0,23,0.054945054945054944,1,0,0,0
1702,259,25,3,0,0,60,0.08564814814814815,0,0,0,0
225,36,40,4,0,1,14,0.08646616541353383,0,0,0,0
1157,187,59,10,7,0,122,0.1372226787181594,1,0,0,0
748,122,57,9,0,0,88,0.04218362282878412,1,0,0,0
874,136,17,2,0,0,23,0.08520179372197309,0,0,0,0
10851,1701,43,5,15,6,491,0.06204681046351537,7,0,0,0
2300,331,27,5,3,1,316,0.03436426116838488,2,0,0,0
22998,3655,80,13,0,3,710,0.026084319077949652,3,0,0,0
626,101,15,2,0,0,12,0.040498442367601244,0,0,0,0
1009,133,61,8,2,0,185,0.056022408963585436,3,0,0,0
1069,152,77,13,0,0,110,0.05754141238012206,0,0,0,0
716,103,35,7,0,0,97,0.0398936170212766,1,0,0,0
305,34,55,10,0,1,27,0.06925207756232687,1,0,0,0
1350,81,37,7,14,1,364,0.04755043227665706,14,1,0,0
1097,160,31,4,1,3,70,0.03188662533215235,3,0,0,0
750,114,24,3,0,0,25,0.09032258064516129,0,0,0,0
1201,171,54,8,0,0,120,0.0732484076433121,2,0,0,0
1209,163,62,10,1,3,186,0.031446540880503145,3,0,0,0
748,118,14,2,1,0,50,0.03669724770642202,1,0,0,0
1042,139,91,6,2,0,95,0.06790123456790123,3,0,0,0
835,123,75,13,0,1,28,0.042810098792535674,1,0,0,0
1227,206,65,7,9,0,169,0.10672853828306264,0,0,1,0
2109,324,42,5,4,2,239,0.031133828996282528,5,0,0,0
1031,151,31,2,0,2,62,0.04045155221072436,2,0,0,0
578,77,15,2,0,0,14,0.04713804713804714,0,0,0,0
261,46,38,5,0,0,16,0.03333333333333333,0,0,0,0
1067,184,49,7,0,0,75,0.01521933751119069,1,0,0,0
1258,135,18,2,1,9,186,0.0908379013312451,5,0,0,0
1084,179,30,5,0,1,95,0.03766816143497758,2,0,0,0
540,72,27,4,2,0,56,0.056338028169014086,3,0,0,0
544,58,55,9,4,1,66,0.025,2,0,0,0
154,6,35,7,0,2,26,0.02631578947368421,2,0,0,0
578,83,7,1,0,1,79,0.025597269624573378,1,0,0,0
1244,157,42,9,2,2,280,0.03418803418803419,3,0,0,0
190,29,31,3,0,0,6,0.08108108108108109,0,0,0,0
1674,259,29,4,0,0,66,0.08509389671361503,0,0,0,0
10894,1787,62,8,0,5,625,0.030482796385872046,4,0,0,0
2761,408,49,7,0,0,70,0.0416221985058698,1,0,1,0
848,157,83,12,0,5,69,0.043991416309012876,0,0,0,0
969,109,96,15,0,1,154,0.040337711069418386,1,0,0,0
665,94,28,6,0,0,96,0.04178674351585014,1,0,0,0
187,22,46,7,0,0,24,0.04700854700854701,1,0,0,0
2192,377,31,5,0,4,167,0.027428057553956834,0,0,0,0
621,94,64,8,0,0,30,0.027696793002915453,1,0,0,0
1784,278,35,6,0,2,44,0.02032967032967033,1,0,0,0
1374,230,30,4,0,1,209,0.022775800711743774,3,0,0,0
3338,437,63,13,9,8,364,0.06554967666078777,5,0,0,0
15627,2243,36,4,19,37,1055,0.043028600612870276,23,0,1,0
2684,424,70,9,6,2,125,0.042831215970961886,3,0,0,0
668,104,32,6,0,1,68,0.0456490727532097,1,0,1,0
2197,328,44,6,0,0,56,0.07270294380017842,0,0,0,0
1347,149,38,6,0,1,199,0.03823953823953824,2,0,0,0
3479,546,79,11,1,4,205,0.019949423995504357,2,0,0,0
1416,218,41,8,3,1,108,0.05761316872427984,0,0,0,0
557,80,23,6,0,0,94,0.03098106712564544,1,0,0,0
4578,672,30,4,3,0,275,0.02668691690171404,3,0,0,0
1378,179,47,5,3,2,141,0.05820476858345021,2,0,0,0
154,6,15,2,0,2,25,0.029411764705882353,2,0,0,0
8625,1324,66,6,4,1,386,0.06074551311550851,2,0,0,0
2742,371,28,6,0,0,344,0.05052327679538073,2,0,0,0
1030,149,47,1,0,4,36,0.05844155844155844,0,0,0,0
202,27,27,4,0,0,16,0.030434782608695653,1,0,0,0
339,43,25,4,0,98,115,0.019178082191780823,0,0,0,0
1610,273,38,7,0,2,152,0.06367495451788963,2,0,0,0
481,77,20,3,0,0,49,0.0796812749003984,0,0,0,0
3050,476,64,9,2,0,218,0.030818619582664526,2,0,0,0
587,85,45,5,0,0,18,0.07424960505529225,0,0,0,0
1910,269,32,5,0,2,351,0.03088008234688626,3,0,0,0
3563,522,25,3,4,0,243,0.08860406798551128,0,0,0,0
1682,240,38,7,0,1,131,0.12027890761185357,2,0,0,0
102,18,30,5,0,0,2,0.06766917293233082,0,0,0,0
1787,257,41,4,0,0,261,0.04045926735921269,0,0,0,0
1450,170,33,5,0,3,311,0.02021563342318059,5,0,0,0
1462,251,30,4,0,1,138,0.030810448760884127,1,0,0,0
400,42,24,4,0,0,90,0.03529411764705882,2,0,0,0
577,71,17,3,0,1,60,0.1546218487394958,3,0,0,0
2861,519,29,5,4,0,144,0.06157039086821169,0,0,1,0
453,74,27,6,0,0,13,0.035343035343035345,0,0,0,0
3670,629,39,8,0,4,557,0.04016172506738545,9,0,0,0
292,37,66,7,0,0,17,0.09192200557103064,0,0,0,0
758,115,31,4,0,0,20,0.05063291139240506,0,0,0,0
1161,168,32,5,2,0,33,0.03768844221105527,0,0,0,0
2097,302,36,5,2,0,56,0.10637300843486411,0,0,0,0
1563,241,50,8,0,1,123,0.06071871127633209,1,0,0,0
1626,252,17,4,0,0,41,0.04805352798053528,0,0,0,0
188,20,30,5,0,0,20,0.0365296803652968,1,0,0,0
2207,347,36,6,0,0,197,0.0392156862745098,2,0,1,0
2912,421,33,7,1,2,232,0.04005431093007468,3,0,0,0
1282,172,48,1,0,5,182,0.03305785123966942,0,0,0,0
1112,163,41,7,2,1,160,0.03466204506065858,2,0,0,0
489,81,10,2,0,4,21,0.038,1,0,0,0
89,15,16,3,0,0,2,0.10377358490566038,0,0,0,0
1768,270,43,6,6,2,45,0.08057395143487858,1,0,0,0
373,67,33,5,0,1,16,0.051597051597051594,0,0,0,0
1197,205,28,6,1,1,93,0.03099510603588907,1,0,0,0
1422,237,22,6,2,0,165,0.02491349480968858,1,0,0,0
571,68,11,2,0,0,18,0.0411663807890223,0,0,0,0
418,63,36,8,0,0,11,0.04395604395604396,0,0,0,0
868,115,60,8,0,1,113,0.02798708288482239,2,0,0,0
4989,835,26,3,0,0,199,0.07057416267942583,0,0,0,0
2105,287,41,8,0,1,232,0.03493246390312063,1,0,0,0
836,101,60,8,0,0,148,0.026755852842809364,2,0,0,0
497,83,26,4,2,0,17,0.03244274809160305,0,0,0,0
960,157,15,3,1,1,185,0.03790983606557377,1,0,0,0
4290,741,52,9,0,9,203,0.025328114206769514,1,0,1,0
129,26,19,2,0,2,9,0.06040268456375839,0,0,0,0
1189,218,73,12,0,4,83,0.05779889152810768,1,0,0,0
208,27,39,7,0,0,15,0.03225806451612903,1,0,0,0
488,53,57,10,1,1,108,0.05311355311355311,1,0,0,0
2025,312,27,5,0,2,282,0.023380418899171942,2,0,0,0
1248,140,33,5,0,3,297,0.0202808112324493,4,0,0,0
668,96,6,1,1,2,84,0.06074074074074074,1,0,0,0
1207,217,18,4,0,1,147,0.11582381729200653,2,0,0,0
3713,553,18,2,2,0,142,0.03670953912111469,2,0,0,0
269,40,51,9,0,0,24,0.04984423676012461,1,0,0,0
252,39,12,2,0,0,8,0.052830188679245285,0,0,0,0
1510,247,23,5,0,2,53,0.020208604954367666,0,0,0,0
618,78,30,5,1,0,55,0.046224961479198766,4,0,0,0
857,129,29,4,0,1,62,0.04171364148816235,1,0,0,0
2765,399,15,2,0,0,97,0.08845738942826321,1,0,0,0
1144,215,36,5,4,2,158,0.09991532599491956,0,0,0,0
1320,158,10,1,4,2,46,0.10668670172802404,0,0,0,0
1147,172,30,4,0,0,112,0.02461799660441426,1,0,1,0
1013,164,37,4,0,0,26,0.024738344433872503,0,0,0,0
995,171,43,7,5,0,99,0.04619826756496631,1,1,0,0
2023,303,34,4,0,0,97,0.10204081632653061,0,0,0,0
192,13,31,5,1,0,19,0.017857142857142856,0,0,0,0
4514,649,66,10,3,5,157,0.06941715782580223,0,0,0,0
4067,702,17,2,0,0,281,0.03353733170134639,2,0,0,0
1252,179,49,8,1,3,172,0.03840245775729647,2,0,0,0
352,47,168,2,0,8,30,0.14971209213051823,0,0,0,0
5296,746,49,7,0,0,881,0.06846240179573512,11,0,0,0
6909,951,37,5,0,0,1069,0.044623578523103495,1,0,0,0
2607,381,83,8,2,0,49,0.04719435154217763,0,0,0,0
1764,285,17,2,0,1,226,0.03591470258136925,0,0,0,0
990,128,41,8,5,4,196,0.04941860465116279,2,0,0,0
1083,143,38,4,3,0,274,0.040106951871657755,2,0,0,0
1273,197,35,4,1,4,53,0.02750190985485103,1,0,0,0
1714,273,35,6,0,0,74,0.025714285714285714,1,0,0,0
1025016,46575,25,4,1,0,158591,1.9511395630618063e-05,0,0,0,0
739,99,56,11,7,0,81,0.07035175879396985,3,0,0,0
3960,534,74,9,0,0,131,0.027261462205700124,0,0,0,0
233,50,34,8,0,0,19,0.033582089552238806,0,0,0,0
288,36,38,5,0,0,1,0.03363914373088685,0,0,0,0
773,142,39,5,1,2,89,0.04305043050430504,0,0,0,0
864,123,24,3,0,1,24,0.09448818897637795,0,0,0,0
635,109,22,3,0,1,49,0.016717325227963525,0,0,0,0
3371,514,32,6,4,2,280,0.028789659224441832,4,0,0,0
1347,171,66,11,0,0,86,0.07142857142857142,4,0,0,0
1214,183,65,11,2,0,44,0.1,2,1,0,0
4410,484,49,1,8,4,654,0.03139013452914798,14,0,0,0
373,42,23,3,1,0,71,0.0327455919395466,1,0,0,0
362,53,39,4,1,0,12,0.0472636815920398,0,0,0,0
2921,427,17,4,0,0,274,0.07383463763184757,2,0,1,0
471,80,27,4,2,0,13,0.022044088176352707,0,0,0,0
623,92,42,7,0,4,57,0.03003003003003003,1,0,0,0
236,35,47,8,0,0,4,0.0528169014084507,0,0,0,0
2494,417,22,3,2,1,159,0.02820818434644418,0,0,0,0
614,78,35,5,0,1,108,0.04461538461538461,2,0,0,0
1135,186,29,4,0,0,16,0.03690987124463519,0,0,0,0
465,61,10,2,3,1,43,0.03991596638655462,1,0,0,0
1524,146,72,4,0,0,517,0.03506574827802129,2,0,1,0
190,25,30,5,0,0,29,0.22171945701357465,1,0,0,0
159,7,62,12,0,0,35,0.05855855855855856,2,0,0,0
967,154,37,7,1,0,34,0.04079601990049751,3,0,0,0
297,27,41,8,0,1,51,0.04129793510324484,1,0,0,0
2557,59,16,3,2,0,196,0.3220668220668221,2,0,0,0
400,61,21,2,0,0,31,0.02843601895734597,1,0,0,0
696,124,26,4,0,0,87,0.06639004149377593,0,0,0,0
649,86,65,12,0,1,79,0.05874125874125874,1,0,0,0
2041,280,25,4,2,0,226,0.16787614900822448,3,0,0,0
1112,156,24,3,0,0,202,0.030782761653474055,2,0,0,0
1019,145,32,4,0,0,42,0.024714828897338403,0,0,0,0
681,109,53,7,3,1,54,0.08435374149659863,0,0,0,0
2507,419,27,5,2,2,185,0.041025641025641026,1,0,0,0
908,83,56,10,0,1,31,0.05595854922279793,0,0,0,0
1113,184,20,3,0,1,90,0.037037037037037035,0,0,0,0
3634,527,21,3,2,1,387,0.02188183807439825,2,0,0,0
392,58,60,10,0,1,30,0.08388520971302428,0,0,0,0
649,111,27,3,0,2,19,0.01772525849335303,0,0,0,0
1655,272,36,7,0,2,75,0.03368794326241135,1,0,0,0
4072,411,28,5,2,2,374,0.03511338697878566,24,0,0,0
589,48,49,8,0,2,128,0.07355242566510173,2,0,0,0
1840,264,24,4,0,2,269,0.09168900804289544,3,0,0,0
1369,226,0,0,0,0,59,0.008759124087591242,0,0,0,0
335,39,16,3,1,0,74,0.014204545454545454,1,0,0,0
350,46,56,6,2,0,19,0.09090909090909091,0,0,0,0
219,29,13,2,0,0,7,0.05150214592274678,0,0,0,0
938,171,56,7,1,2,74,0.04020100502512563,0,0,0,0
4326,75,9,2,0,0,60,0.4921586715867159,0,0,0,0
456,60,39,7,1,0,129,0.05443548387096774,0,0,0,0
1677,282,49,8,0,0,98,0.018529241459177764,1,0,0,0
3188,533,34,6,0,1,107,0.015513496742165685,1,0,0,0
400,79,61,9,0,0,25,0.030303030303030304,0,0,0,0
2940,301,53,8,0,0,296,0.10988643954575818,0,0,1,0
1694,203,37,7,2,4,324,0.03521939953810624,5,0,0,0
37573,3318,30,6,6,7,2202,0.04464950537176896,2,0,1,0
1704,274,47,6,0,1,154,0.033105022831050226,2,0,0,0
10824,2098,52,12,12,3,399,0.024823021053599337,2,0,0,0
186,30,45,7,0,0,6,0.1206896551724138,0,0,0,0
296,44,15,2,0,0,29,0.05448717948717949,1,0,0,0
5484,581,57,9,52,8,985,0.03915553951642006,49,0,0,0
651,109,24,3,0,0,37,0.07396449704142012,0,0,1,0
168,20,44,8,0,0,14,0.03286384976525822,1,0,0,0
15555,2337,35,6,30,49,1426,0.055993842601500865,9,0,1,0
1150,175,22,3,0,0,30,0.03495311167945439,0,0,0,0
983,127,20,3,0,0,91,0.07569721115537849,0,0,0,0
1835,254,41,5,3,0,201,0.030367607884922748,3,0,0,0
32888,4062,37,4,5,0,2118,0.1208771183866853,0,0,0,0
803,118,25,4,2,0,57,0.045838359469240045,2,0,0,0
1225,161,59,9,0,2,179,0.03501945525291829,5,0,0,0
16654,2862,71,13,33,2,1821,0.11455219418868827,0,0,0,0
555,95,15,2,0,1,54,0.05604203152364273,0,0,0,0
1379,168,35,4,1,6,256,0.06431095406360424,2,0,0,0
250,37,47,5,0,0,29,0.04697986577181208,0,0,0,0
4682,414,45,8,6,0,806,0.07931472081218274,0,0,0,0
1052,157,18,2,0,0,34,0.04295051353874883,0,0,0,0
274,42,24,5,1,2,31,0.06354515050167224,1,0,0,0
1532,233,39,5,2,0,184,0.048982188295165395,2,0,0,0
274,31,25,6,0,2,63,0.056666666666666664,1,0,0,0
1035,166,17,4,3,1,45,0.03608736942070275,2,0,0,0
2497,238,33,5,0,5,580,0.028447254049782694,14,0,0,0
5592,825,39,8,0,6,1059,0.023970170454545456,5,0,0,0
412,62,18,2,3,0,11,0.05104408352668213,0,0,0,0
2004,244,26,3,2,2,256,0.07139340226489414,4,0,0,0
2300,373,60,10,0,0,45,0.09360440491317239,0,0,0,0
865,112,40,7,0,0,96,0.07836644591611479,1,0,0,0
639,85,27,4,0,0,89,0.026986506746626688,2,0,0,0
1144,162,32,6,2,1,163,0.02463891248937978,2,0,0,0
8383,1401,61,8,0,1,232,0.016814683244523388,0,0,0,0
553,104,20,3,0,0,27,0.0313588850174216,0,0,0,0
625,98,30,6,0,1,95,0.036585365853658534,2,0,0,0
330,33,11,3,0,0,44,0.043859649122807015,2,0,0,0
1375,175,39,6,1,3,146,0.08904593639575972,2,0,0,0
539,86,50,8,0,1,52,0.04745762711864407,1,0,0,0
928,160,49,7,3,5,81,0.03578732106339468,0,0,0,0
89,17,0,0,0,0,5,0.0,0,0,0,0
730,86,26,3,0,3,80,0.023778071334214,0,0,0,0
296,32,2,1,0,0,42,0.046822742474916385,2,0,0,0
681,66,57,6,0,3,205,0.06359945872801083,3,0,0,0
1758,229,52,7,2,1,262,0.03368304803975704,4,0,0,0
1636,247,29,4,8,0,95,0.06182472989195678,3,0,1,0
437,63,29,5,0,0,38,0.03640256959314775,1,0,0,0
741,129,20,2,0,2,68,0.01837270341207349,0,0,1,0
435,67,38,4,0,0,28,0.08860759493670886,1,0,0,0
2305,400,16,4,1,2,329,0.04521963824289406,3,0,0,0
647,72,49,8,0,3,129,0.05021520803443329,1,0,0,0
5705,92,13,2,2,0,245,0.4315439762196188,2,0,0,0
1698,243,43,6,1,1,79,0.0338691159586682,3,0,0,0
395,68,30,6,0,0,33,0.03755868544600939,1,0,0,0
556,64,37,6,1,0,63,0.04713804713804714,4,0,0,0
452,57,51,7,0,0,57,0.0496031746031746,0,0,0,0
1617,233,50,10,0,3,89,0.05275779376498801,3,0,0,0
537,88,43,1,1,4,23,0.0378657487091222,0,0,0,0
1119,191,24,4,0,1,59,0.05419580419580419,1,0,0,0
172,29,24,4,0,0,6,0.08121827411167512,0,0,0,0
479,52,99,7,5,0,66,0.02072538860103627,2,0,0,0
2045,301,65,12,3,2,99,0.01989578398863098,4,0,0,0
1748,308,13,3,0,2,173,0.02894438138479001,1,0,1,0
1468,246,52,8,6,0,99,0.17357001972386588,1,0,0,0
488,44,27,7,0,2,159,0.0562015503875969,0,0,0,0
976,171,41,5,0,1,15,0.0412573673870334,0,0,0,0
1313,209,51,9,0,0,58,0.0380952380952381,1,0,0,0
387,33,24,5,1,1,59,0.04854368932038835,3,0,0,0
6752,1005,68,14,0,13,312,0.07535551971851635,6,0,0,0
1036,169,31,7,3,4,72,0.031835205992509365,1,0,0,0
86,8,33,5,0,0,9,0.016666666666666666,1,0,0,0
2030,334,22,3,0,1,72,0.01509985387238188,0,0,0,0
948,167,35,7,0,1,33,0.01524390243902439,0,0,0,0
1655,250,42,7,1,3,143,0.028857479387514724,4,1,0,0
804,111,22,3,0,0,36,0.05441354292623942,0,0,0,0
10681,1059,48,6,127,3,2222,0.046505125815470644,122,0,0,0
1325,145,21,4,0,1,184,0.04083147735708983,1,0,0,0
315,43,49,10,0,2,26,0.038356164383561646,1,0,0,0
3894,543,33,6,20,0,165,0.1234725050916497,0,0,0,0
256,38,55,7,1,4,19,0.08012820512820513,0,0,0,0
1022,126,21,4,0,2,260,0.040229885057471264,2,0,0,0
11975,1005,41,6,138,7,2488,0.03678122659565616,137,0,0,0
4605,616,60,9,0,0,637,0.05507929704243463,1,0,0,0
1661,249,42,7,0,0,162,0.028755868544600938,1,0,0,0
368,53,21,3,0,1,25,0.028205128205128206,1,0,0,0
339,53,57,11,0,0,7,0.060453400503778336,0,0,0,0
390,49,27,3,1,1,83,0.05502392344497608,1,0,0,0
659,97,37,6,0,0,13,0.1291248206599713,1,0,0,0
954,153,25,4,0,0,50,0.02142857142857143,0,0,0,0
2141,277,35,4,0,0,184,0.026182820395039046,1,0,0,0
155,7,62,11,0,0,36,0.05045871559633028,2,0,0,0
742,108,43,4,7,0,29,0.13358778625954199,1,1,0,0
999,91,62,10,1,4,211,0.1327683615819209,2,0,0,0
1865,308,36,6,5,2,76,0.07045215562565721,0,0,0,0
1266,196,60,8,3,2,153,0.027128862094951016,3,0,0,0
1243,199,48,5,0,0,55,0.05417956656346749,0,0,1,0
556,80,21,5,0,0,95,0.025951557093425604,2,0,0,0
2604,455,34,7,0,3,143,0.03183023872679045,2,0,0,0
151,7,64,15,0,0,37,0.05555555555555555,2,0,0,0
3583,497,27,6,8,0,402,0.019662143450567708,4,0,0,0
1557,188,33,5,1,2,316,0.03142677561282212,4,0,0,0
368,56,15,2,0,0,8,0.0546875,0,0,0,0
92,16,30,5,0,0,2,0.04065040650406504,0,0,0,0
1630,277,33,5,0,0,92,0.034254807692307696,0,0,0,0
31678,5113,41,6,1,14,1021,0.021595208070617905,3,0,0,0
111,21,54,11,0,0,19,0.04819277108433735,0,0,0,0
2189,326,62,10,1,3,288,0.02975133214920071,3,0,0,0
879,97,33,4,1,2,180,0.044906900328587074,5,0,0,0
7048,999,27,5,6,5,938,0.07348784624081402,20,0,0,0
539,100,15,2,0,3,69,0.04504504504504504,0,0,0,0
1896,282,38,7,3,1,56,0.0640826873385013,1,0,0,0
410,58,55,6,3,0,54,0.06652360515021459,0,0,0,0
754,123,24,5,1,1,11,0.024390243902439025,0,0,0,0
1462,252,24,6,0,4,182,0.05648957632817754,2,0,0,0
376,59,9,2,0,0,16,0.03367875647668394,1,0,0,0
